"regime","sd_re","re_dist","unbal","rare","coef","truth","nrep","fit_illume","fit_mclogit","conv_illume","conv_mclogit","n_illume","n_mclogit","degenerate","rare_share","n_obs","bias_illume","bias_mclogit","sd_illume","sd_mclogit","cover_illume","cover_mclogit","mean_se_illume","mean_se_mclogit","att_illume","att_mclogit","resd_illume","resd_mclogit","t_illume","t_mclogit","rmse_illume","rmse_mclogit"
"unbalanced",1,"gauss",TRUE,FALSE,"c2~grpb",-0.018,400,1,1,1,1,400,400,0,0.245390625,480,0.0275240707591615,0.0455113664836767,0.362462874229034,0.332823698140808,0.94,0.9475,0.338769253929213,0.32417316340822,1.00616226605018,0.881353173979558,0.94626904721381,1.24092195703763,0.570654630661011,5.59230053424835,0.363506409387135,0.335920970651335
"unbalanced",1,"gauss",TRUE,FALSE,"c2~grpc",-0.978,400,1,1,1,1,400,400,0,0.245390625,480,0.020002512343462,0.107777172306041,0.362075905191693,0.33497326020269,0.9375,0.9225,0.351986049918507,0.335224855710408,1.00616226605018,0.881353173979558,0.94626904721381,1.24092195703763,0.570654630661011,5.59230053424835,0.362627993431884,0.351884929943164
"unbalanced",1,"gauss",TRUE,FALSE,"c3~(Intercept)",-0.287,400,1,1,1,1,400,400,0,0.245390625,480,-0.0839949683015854,0.204813827288526,0.52824814829529,0.346008615337521,0.95,0.8925,0.477948155015361,0.329745546774044,1.00616226605018,0.881353173979558,0.94626904721381,1.24092195703763,0.570654630661011,5.59230053424835,0.534884343458833,0.402082909032905
"unbalanced",1,"gauss",TRUE,FALSE,"c3~x1",0.429,400,1,1,1,1,400,400,0,0.245390625,480,-0.00384566552466431,-0.0582668179602037,0.18042447060561,0.149245298032788,0.9475,0.9425,0.173189461584432,0.154291958949707,1.00616226605018,0.881353173979558,0.94626904721381,1.24092195703763,0.570654630661011,5.59230053424835,0.1804654502575,0.160216044952131
"unbalanced",1,"gauss",TRUE,FALSE,"c3~grpb",-0.756,400,1,1,1,1,400,400,0,0.245390625,480,-0.0140242194013226,0.100522365764656,0.407981566184619,0.342584713174893,0.935,0.945,0.39010413263137,0.355114376005723,1.00616226605018,0.881353173979558,0.94626904721381,1.24092195703763,0.570654630661011,5.59230053424835,0.408222533768374,0.357028054527998
"unbalanced",1,"gauss",TRUE,FALSE,"c3~grpc",-1.092,400,1,1,1,1,400,400,0,0.245390625,480,0.00391635673811463,0.161143247309826,0.391559500334264,0.327371732321863,0.9375,0.94,0.38618828079554,0.348560146851703,1.00616226605018,0.881353173979558,0.94626904721381,1.24092195703763,0.570654630661011,5.59230053424835,0.391579085437563,0.364882717153023
"rare",1,"gauss",FALSE,TRUE,"c2~(Intercept)",0,400,1,1,0.9725,1,389,400,0,0.0361302083333333,480,-0.0132059187412298,-0.0240478694240236,0.276042463813515,0.240204591717534,0.946015424164524,0.95,0.281332134695237,0.253987253964933,1.46191931180396,0.815954749295637,1.49344570525192,1.20694529490339,0.553874969482422,5.43136048316956,0.276358169986045,0.241405356001109
"rare",1,"gauss",FALSE,TRUE,"c2~x1",1.194,400,1,1,0.9725,1,389,400,0,0.0361302083333333,480,0.0266003891269893,-0.115555281651882,0.164070816222189,0.137766905530677,0.938303341902314,0.855,0.159214458304807,0.137749694038237,1.46191931180396,0.815954749295637,1.49344570525192,1.20694529490339,0.553874969482422,5.43136048316956,0.166213156631846,0.17981307899356
"rare",1,"gauss",FALSE,TRUE,"c2~grpb",-0.018,400,1,1,0.9725,1,389,400,0,0.0361302083333333,480,0.00931311511901334,0.0138522590146903,0.305828598676419,0.272762960203638,0.943444730077121,0.96,0.304962750948945,0.284456790414464,1.46191931180396,0.815954749295637,1.49344570525192,1.20694529490339,0.553874969482422,5.43136048316956,0.30597036765282,0.273114476985131
"rare",1,"gauss",FALSE,TRUE,"c2~grpc",-0.978,400,1,1,0.9725,1,389,400,0,0.0361302083333333,480,-0.000371936167997244,0.118854512098956,0.319360387348502,0.28171269728543,0.953727506426735,0.955,0.317321795180727,0.292761006315979,1.46191931180396,0.815954749295637,1.49344570525192,1.20694529490339,0.553874969482422,5.43136048316956,0.319360603932136,0.305758791955543
"rare",1,"gauss",FALSE,TRUE,"c3~(Intercept)",-3.6,400,1,1,0.9725,1,389,400,0,0.0361302083333333,480,-1.92340816524314,0.99854433461167,2.23510097738936,2.11274159212587,0.784061696658098,0.2575,16.6315289672701,243.502743721522,1.46191931180396,0.815954749295637,1.49344570525192,1.20694529490339,0.553874969482422,5.43136048316956,2.94875827243449,2.33682858234908
"rare",1,"gauss",FALSE,TRUE,"c3~x1",0.429,400,1,1,0.9725,1,389,400,0,0.0361302083333333,480,-0.0480661671452297,-0.109377885793717,0.449093334442273,0.313451576029599,0.96401028277635,0.9525,0.392180542695801,0.3032684152675,1.46191931180396,0.815954749295637,1.49344570525192,1.20694529490339,0.553874969482422,5.43136048316956,0.451658255171443,0.331987066639866
"rare",1,"gauss",FALSE,TRUE,"c3~grpb",-0.756,400,1,1,0.9725,1,389,400,0,0.0361302083333333,480,-0.547515887499537,-0.425177331083136,3.54607631379159,4.63920510342004,0.96401028277635,0.955,212.696674586292,1250.76302201038,1.46191931180396,0.815954749295637,1.49344570525192,1.20694529490339,0.553874969482422,5.43136048316956,3.58809571643485,4.65864784615295
"rare",1,"gauss",FALSE,TRUE,"c3~grpc",-1.092,400,1,1,0.9725,1,389,400,0,0.0361302083333333,480,-0.583590594980994,-0.359413066365408,3.71079466725212,4.4388491723678,0.953727506426735,0.9425,310.869518267734,1305.11864631901,1.46191931180396,0.815954749295637,1.49344570525192,1.20694529490339,0.553874969482422,5.43136048316956,3.7564045369285,4.45337621668151
"flat_re",0.05,"gauss",FALSE,FALSE,"c2~(Intercept)",-0.07,400,1,1,0.6325,1,253,400,0,0.1799375,480,-0.00475212004716098,0.00386428407263582,0.215794417869663,0.208383442157306,0.928853754940711,0.9375,0.213112864147015,0.209193388304168,1.01813163607969,1.00754689984667,0.0992414892769685,0.00379703062033506,0.596541523933411,3.42885303497314,0.215846735969412,0.208419268918978
"flat_re",0.05,"gauss",FALSE,FALSE,"c2~x1",1.194,400,1,1,0.6325,1,253,400,0,0.1799375,480,0.0305197163181972,0.0168733941930757,0.150471427049329,0.149034658154013,0.956521739130435,0.9425,0.145192543967835,0.142079956445783,1.01813163607969,1.00754689984667,0.0992414892769685,0.00379703062033506,0.596541523933411,3.42885303497314,0.153535349162351,0.149986801961634
"flat_re",0.05,"gauss",FALSE,FALSE,"c2~grpb",-0.018,400,1,1,0.6325,1,253,400,0,0.1799375,480,-0.00317591564380997,-0.0154934425920835,0.274375442348905,0.272540905255375,0.964426877470356,0.95,0.284758434064816,0.281844529183683,1.01813163607969,1.00754689984667,0.0992414892769685,0.00379703062033506,0.596541523933411,3.42885303497314,0.274393822460225,0.272980936698469
"flat_re",0.05,"gauss",FALSE,FALSE,"c2~grpc",-0.978,400,1,1,0.6325,1,253,400,0,0.1799375,480,-0.0108694471610281,0.00170627175674676,0.31915428819059,0.305702572867734,0.936758893280632,0.9375,0.297840913712694,0.294658769994034,1.01813163607969,1.00754689984667,0.0992414892769685,0.00379703062033506,0.596541523933411,3.42885303497314,0.319339325094841,0.30570733458859
"flat_re",0.05,"gauss",FALSE,FALSE,"c3~(Intercept)",-0.287,400,1,1,0.6325,1,253,400,0,0.1799375,480,-0.0109690487506065,0.00809670858465789,0.217702995251906,0.210307176905257,0.956521739130435,0.9575,0.220579973039861,0.212941892405275,1.01813163607969,1.00754689984667,0.0992414892769685,0.00379703062033506,0.596541523933411,3.42885303497314,0.217979159949167,0.210462978568117
"flat_re",0.05,"gauss",FALSE,FALSE,"c3~x1",0.429,400,1,1,0.6325,1,253,400,0,0.1799375,480,0.00698360853124291,-0.000626733021430459,0.165311479945412,0.156530572233732,0.920948616600791,0.945,0.150448168719472,0.147634784323982,1.01813163607969,1.00754689984667,0.0992414892769685,0.00379703062033506,0.596541523933411,3.42885303497314,0.16545892599029,0.156531826917403
"flat_re",0.05,"gauss",FALSE,FALSE,"c3~grpb",-0.756,400,1,1,0.6325,1,253,400,0,0.1799375,480,-0.0219237390970808,-0.00810508436870006,0.339612724345676,0.321542427060208,0.952569169960474,0.955,0.329451254239802,0.324068716216882,1.01813163607969,1.00754689984667,0.0992414892769685,0.00379703062033506,0.596541523933411,3.42885303497314,0.340319633394092,0.321644562821125
"flat_re",0.05,"gauss",FALSE,FALSE,"c3~grpc",-1.092,400,1,1,0.6325,1,253,400,0,0.1799375,480,-0.00908608105912712,-0.0103654267971434,0.308153753473265,0.316723837917229,0.964426877470356,0.9525,0.322595173313677,0.31902766570691,1.01813163607969,1.00754689984667,0.0992414892769685,0.00379703062033506,0.596541523933411,3.42885303497314,0.308287678392561,0.316893407280281
"heavy_re",1,"mixture",FALSE,FALSE,"c2~(Intercept)",-0.07,400,1,1,1,1,400,400,0,0.28409375,480,-0.0350070282794094,-0.0277220879094658,0.300570556547642,0.23862421008877,0.975,0.98,0.34246699350244,0.29092938792792,0.982007790324969,0.846376486507454,0.872958718405408,1.22662538075429,0.524660587310791,4.1564759016037,0.302602299218487,0.240229115218263
"heavy_re",1,"mixture",FALSE,FALSE,"c2~x1",1.194,400,1,1,1,1,400,400,0,0.28409375,480,0.00800180233259584,-0.145293102632612,0.185814696671319,0.151024141509246,0.935,0.8175,0.174426172705843,0.151344205111513,0.982007790324969,0.846376486507454,0.872958718405408,1.22662538075429,0.524660587310791,4.1564759016037,0.18598690905444,0.209567118105908
"heavy_re",1,"mixture",FALSE,FALSE,"c2~grpb",-0.018,400,1,1,1,1,400,400,0,0.28409375,480,0.00540920813194417,0.0139455007314329,0.365743348198721,0.317347196742538,0.935,0.95,0.354918791682753,0.327764667776917,0.982007790324969,0.846376486507454,0.872958718405408,1.22662538075429,0.524660587310791,4.1564759016037,0.365783346100155,0.317653459403478
"heavy_re",1,"mixture",FALSE,FALSE,"c2~grpc",-0.978,400,1,1,1,1,400,400,0,0.28409375,480,-0.0115675600026695,0.120118319737562,0.386489933643202,0.332392722019116,0.94,0.9375,0.368282097927419,0.338192467673712,0.982007790324969,0.846376486507454,0.872958718405408,1.22662538075429,0.524660587310791,4.1564759016037,0.386663002176239,0.353430802828294
"heavy_re",1,"mixture",FALSE,FALSE,"c3~(Intercept)",-0.287,400,1,1,1,1,400,400,0,0.28409375,480,0.391054606957677,0.424576392911179,0.276183827145276,0.217185427696637,0.85,0.715,0.349879785752798,0.285385513288927,0.982007790324969,0.846376486507454,0.872958718405408,1.22662538075429,0.524660587310791,4.1564759016037,0.478749633941829,0.476901062507979
"heavy_re",1,"mixture",FALSE,FALSE,"c3~x1",0.429,400,1,1,1,1,400,400,0,0.28409375,480,0.00925260336193962,-0.057295536177282,0.158076973448263,0.130267430691179,0.96,0.9325,0.158555551206812,0.141229305567979,0.982007790324969,0.846376486507454,0.872958718405408,1.22662538075429,0.524660587310791,4.1564759016037,0.158347529830864,0.142310863832398
"heavy_re",1,"mixture",FALSE,FALSE,"c3~grpb",-0.756,400,1,1,1,1,400,400,0,0.28409375,480,-0.010934936591574,0.0942825218228838,0.358106710430593,0.306458535120762,0.9475,0.9575,0.358179943743468,0.328111733198686,0.982007790324969,0.846376486507454,0.872958718405408,1.22662538075429,0.524660587310791,4.1564759016037,0.358273622938785,0.320633790592392
"heavy_re",1,"mixture",FALSE,FALSE,"c3~grpc",-1.092,400,1,1,1,1,400,400,0,0.28409375,480,0.00248078284823383,0.157228883549368,0.367764586531585,0.312453773554398,0.9425,0.925,0.353969388008107,0.321171996994641,0.982007790324969,0.846376486507454,0.872958718405408,1.22662538075429,0.524660587310791,4.1564759016037,0.367772953587248,0.349783193464986
"combined",1,"mixture",TRUE,TRUE,"c2~(Intercept)",0,400,1,1,0.91,1,364,400,0,0.0249427083333333,480,0.00292453069188929,0.0131582216666251,0.248641379346106,0.227048118583029,0.961538461538462,0.9625,0.291542917029679,0.2674199271397,1.30148612620015,0.917802041003816,0.866630636024629,1.15030845751071,0.495109915733337,6.48562049865723,0.248658577979731,0.227429081142939
"combined",1,"mixture",TRUE,TRUE,"c2~x1",1.194,400,1,1,0.91,1,364,400,0,0.0249427083333333,480,0.00747111456573957,-0.0923309143258686,0.165196707092626,0.142566642460737,0.93956043956044,0.8675,0.1539126642247,0.138448508201585,1.30148612620015,0.917802041003816,0.866630636024629,1.15030845751071,0.495109915733337,6.48562049865723,0.165365563486178,0.169853599557909
"combined",1,"mixture",TRUE,TRUE,"c2~grpb",-0.018,400,1,1,0.91,1,364,400,0,0.0249427083333333,480,0.00151618761418075,0.0050989453379491,0.307548308153063,0.279636452670689,0.936813186813187,0.9475,0.295701252524555,0.281782694000331,1.30148612620015,0.917802041003816,0.866630636024629,1.15030845751071,0.495109915733337,6.48562049865723,0.307552045469856,0.279682936386555
"combined",1,"mixture",TRUE,TRUE,"c2~grpc",-0.978,400,1,1,0.91,1,364,400,0,0.0249427083333333,480,-0.0125991323562202,0.0727661794172813,0.335572903017747,0.29956051853165,0.925824175824176,0.94,0.308372387230473,0.291199482165927,1.30148612620015,0.917802041003816,0.866630636024629,1.15030845751071,0.495109915733337,6.48562049865723,0.335809337833074,0.308271667737953
"combined",1,"mixture",TRUE,TRUE,"c3~(Intercept)",-3.6,400,1,1,0.91,1,364,400,0,0.0249427083333333,480,-0.90719775168275,0.832493590186702,2.53331409168215,1.73902109525418,0.868131868131868,0.4975,2.31325198263649,159.595613900814,1.30148612620015,0.917802041003816,0.866630636024629,1.15030845751071,0.495109915733337,6.48562049865723,2.69085266184784,1.92801450913653
"combined",1,"mixture",TRUE,TRUE,"c3~x1",0.429,400,1,1,0.91,1,364,400,0,0.0249427083333333,480,-0.0155815044156832,-0.0536118998110353,0.506230085212105,0.348040447029503,0.947802197802198,0.9625,0.425488412164899,0.354230708073323,1.30148612620015,0.917802041003816,0.866630636024629,1.15030845751071,0.495109915733337,6.48562049865723,0.506469823833278,0.352145408275963
"combined",1,"mixture",TRUE,TRUE,"c3~grpb",-0.756,400,1,1,0.91,1,364,400,0,0.0249427083333333,480,-0.801296541680018,-0.784599592650435,4.13395634888477,4.9074006237615,0.986263736263736,0.985,325.286555860179,1518.91570770743,1.30148612620015,0.917802041003816,0.866630636024629,1.15030845751071,0.495109915733337,6.48562049865723,4.21089910140258,4.96972608932142
"combined",1,"mixture",TRUE,TRUE,"c3~grpc",-1.092,400,1,1,0.91,1,364,400,0,0.0249427083333333,480,-1.21485214811294,-1.08706664540702,4.83445271605699,5.51126155004178,0.997252747252747,0.99,432.794031422065,1951.34096943566,1.30148612620015,0.917802041003816,0.866630636024629,1.15030845751071,0.495109915733337,6.48562049865723,4.98475664456806,5.61744762009628
