"cell","family","J","coef","truth","n_attempt","n_used","coverage","bias","emp_sd","mean_se","se_ratio","mc_se","secs","N","n_latent","obs_per_latent","conv_rate"
"mn_J3_ar","multinomial",3,"c1:(Intercept)",0.119,2000,1509,0.955599734923791,0.000363422128866794,0.0799026177682695,0.0828549092115193,1.03694861977879,0.00530256708760982,646.173804998398,2000,500,4,0.7545
"mn_J3_ar","multinomial",3,"c1:x1",-0.541,2000,1509,0.947647448641484,0.000170405964129094,0.0417266776817177,0.0416210145732192,0.997467732530626,0.00573386818390609,646.173804998398,2000,500,4,0.7545
"mn_J3_ar","multinomial",3,"c1:grpb",0.258,2000,1509,0.962226640159046,-0.00113678808167611,0.0860319320130999,0.0879841109385007,1.02269132959961,0.00490780022682817,646.173804998398,2000,500,4,0.7545
"mn_J3_ar","multinomial",3,"c1:grpc",0.69,2000,1509,0.947647448641484,-0.0037831411028425,0.0892628994784274,0.087961209135871,0.985417341917389,0.00573386818390609,646.173804998398,2000,500,4,0.7545
"mn_J3_ar","multinomial",3,"c2:(Intercept)",0.049,2000,1509,0.948972829688535,-0.00150285978000533,0.084094023871254,0.0838508109814002,0.997107845734363,0.00566477952836791,646.173804998398,2000,500,4,0.7545
"mn_J3_ar","multinomial",3,"c2:x1",0.653,2000,1509,0.953611663353214,-0.00173909481691226,0.0452842078687257,0.0455564338700714,1.00601149968516,0.00541434041111464,646.173804998398,2000,500,4,0.7545
"mn_J3_ar","multinomial",3,"c2:grpb",0.24,2000,1509,0.957587806494367,-0.000318873069798359,0.0887087695128774,0.0902353697622574,1.01720912439393,0.00518788154026868,646.173804998398,2000,500,4,0.7545
"mn_J3_ar","multinomial",3,"c2:grpc",-0.288,2000,1509,0.957587806494367,0.00302898392290973,0.0953739516970674,0.0957312320762222,1.0037461001961,0.00518788154026868,646.173804998398,2000,500,4,0.7545
