"cell","family","J","coef","truth","n_attempt","n_used","coverage","bias","emp_sd","mean_se","se_ratio","mc_se","secs","N","n_latent","kind","obs_per_latent","conv_rate"
"mn_J5_mid","multinomial",5,"c1:(Intercept)",0.119,2000,1221,0.947583947583948,0.0224366008630655,0.256001477341071,0.250790077178328,0.979643085591262,0.00637798025696273,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c1:x1",-0.541,2000,1221,0.941031941031941,-0.0141300161803563,0.127475067866308,0.124226012841381,0.974512231455842,0.0067414414446403,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c1:grpb",0.258,2000,1221,0.95004095004095,0.00239426598214348,0.281951896204884,0.282027064772495,1.00026660068126,0.00623476970094189,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c1:grpc",0.69,2000,1221,0.954135954135954,0.010600977088586,0.276077832238992,0.274761353247138,0.995231493303257,0.00598664464761313,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c2:(Intercept)",0.049,2000,1221,0.941031941031941,0.00745852629983444,0.271815024626753,0.261439579003421,0.961829020902803,0.0067414414446403,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c2:x1",0.653,2000,1221,0.956592956592957,0.0256140268489392,0.143049510383646,0.141091442984347,0.986311960145494,0.00583157493022532,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c2:grpb",0.24,2000,1221,0.939393939393939,0.00295096261285624,0.292293296980146,0.291148659360459,0.996083941604159,0.00682848048995525,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c2:grpc",-0.288,2000,1221,0.956592956592957,-0.0131897492209134,0.328023391349702,0.316309565718885,0.964289663665087,0.00583157493022532,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c3:(Intercept)",-0.198,2000,1221,0.953316953316953,-0.0135677344902292,0.287852202436416,0.283001770508681,0.983149575071235,0.0060372675420111,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c3:x1",-0.455,2000,1221,0.955773955773956,-0.0235557618995785,0.15230002094665,0.147241056139047,0.966782901432595,0.00588381232988449,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c3:grpb",0.068,2000,1221,0.954954954954955,0.00442774081226673,0.3270549252962,0.323227022832662,0.988295842173693,0.00593549746777428,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c3:grpc",0.008,2000,1221,0.949221949221949,0.00425124047146054,0.334332300254861,0.332183160419426,0.993571845036222,0.00628295670140566,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c4:(Intercept)",-0.429,2000,1221,0.951678951678952,-0.0247554797682054,0.320979968945951,0.306706457007498,0.955531455793565,0.00613699223711666,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c4:x1",0.192,2000,1221,0.952497952497953,0.00718842837566508,0.152903322976982,0.150703298757439,0.985611665091976,0.0060873792309197,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c4:grpb",0.263,2000,1221,0.949221949221949,0.0120778965744028,0.351481635705115,0.343643260084245,0.977699046480353,0.00628295670140566,227.446182966232,360,120,"glm",3,0.6105
"mn_J5_mid","multinomial",5,"c4:grpc",0.196,2000,1221,0.95986895986896,0.0195929050214708,0.358498333173015,0.349843907115141,0.97585922929885,0.00561679210963146,227.446182966232,360,120,"glm",3,0.6105
