"cell","family","J","coef","truth","n_attempt","n_used","coverage","bias","emp_sd","mean_se","se_ratio","mc_se","secs","N","n_latent","kind","obs_per_latent","conv_rate"
"gauss_fixed","gaussian",NA,"(Intercept)",0.119,2000,2000,0.956,-0.00197526953161618,0.0849745116377326,0.0866997873782509,1.02030344990829,0.00458606585212206,9.05717515945435,400,0,"glm",NA,1
"gauss_fixed","gaussian",NA,"x1",-0.541,2000,2000,0.9445,0.00104181095329337,0.0508047755961253,0.0502317243588656,0.988720524192152,0.00511955808639769,9.05717515945435,400,0,"glm",NA,1
"gauss_fixed","gaussian",NA,"grpb",0.258,2000,2000,0.9515,-0.0018235766194466,0.122298552741434,0.12280475561601,1.00413907493776,0.00480352734977121,9.05717515945435,400,0,"glm",NA,1
"gauss_fixed","gaussian",NA,"grpc",0.69,2000,2000,0.9525,-0.000121167164362723,0.12125465286476,0.122727523251764,1.01214691850751,0.00475624589355933,9.05717515945435,400,0,"glm",NA,1
