"family","b0","design","size","sd","cell","rep","seed","ok","sd_hat","se_logsd","push","ll","ll_drop","how","held","boundary","se_x","se_x_drop","draws_finite","drop_ok","push_ok","at"
"gaussian",0.5,"ri_ar",12,0,1,1,8192,TRUE,0.324990616961736,0.596840250714688,2.22238643867624,-237.347567568271,-237.50768426287,"tmb","","",0.0389050916959974,0.0389161897599124,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0,2,1,16383,TRUE,0.0645541531895086,7.60560738199667,0.00566139128147825,-519.173110471507,-519.17523787688,"tmb","","",0.0458309642677137,0.0457879103224349,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0,3,1,24574,TRUE,4.31297735605426e-05,0,-8.84097062225919e-09,-157.210483123398,-157.210483114536,"boundary","g","g",0.158337566836664,0.158337528596266,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0,4,1,32765,TRUE,0.0631493809650846,8.76554167801138,0.0052689678399247,-456.052188373205,-456.053777515445,"tmb","","",0.0271586218191376,0.0271330460333647,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0,5,1,40956,TRUE,5.01021815756068e-05,0,-4.94630967295961e-08,-986.3913876509,-986.391387601313,"boundary","g","g",0.0293102186205207,0.0293102190274323,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0,6,1,49147,TRUE,3.14963220383629e-05,0,-1.50550931721227e-08,-325.859158229451,-325.859158214458,"boundary","g","g",0.0971691609869211,0.0971695278154457,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.1,7,1,57338,TRUE,0.244039318393073,0.340348177008946,3.67023992858839,-230.943293139077,-231.206418888929,"tmb","","",0.0417156222277439,0.0409982476377947,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,1,65529,TRUE,6.34506905596158e-05,0,-3.68920609616907e-08,-501.499310360345,-501.499310323575,"boundary","g","g",0.0434615661110941,0.0434615772224411,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0.1,9,1,73720,TRUE,7.15076162221555e-05,0,-7.00771352057927e-09,-163.342117897549,-163.342117890524,"boundary","g","g",0.152967050531362,0.152967057706935,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.1,10,1,81911,TRUE,0.210456667164796,0.298586479338507,4.20993494083183,-407.787089564046,-409.814373398852,"tmb","","",0.0242004206431333,0.0242538914290717,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,1,90102,TRUE,0.20327316537563,0.526253762576185,1.36961449605406,-1011.12899711306,-1011.52422499281,"tmb","","",0.0302623327615119,0.0300953606844943,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.1,12,1,98293,TRUE,2.46692636934945e-05,0,-1.33197204377211e-08,-329.765637747445,-329.765637734184,"boundary","g","g",0.103647173151801,0.103647156299092,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.3,13,1,106484,TRUE,7.49818911551027e-06,0,-4.88739715365227e-10,-235.440335161587,-235.440335161098,"boundary","g","g",0.0388463305268353,0.0388463304412273,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.3,14,1,114675,TRUE,0.247860437201625,2.25961425909197,0.375117794968901,-508.721038933504,-508.737672581927,"tmb","","",0.0395833879327819,0.0394244947254206,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.3,15,1,122866,TRUE,0.000126504503186664,0,-1.0593396382319e-08,-155.055516915044,-155.055516904423,"boundary","g","g",0.163814709975544,0.163814729221457,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.3,16,1,131057,TRUE,0.177341067587665,0.828977050508354,0.477697819650075,-482.231099918675,-482.398485063307,"tmb","","",0.0291526905817536,0.0290884063492098,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,1,139248,TRUE,0.347571394990578,0.248826431594248,9.06361857824027,-1030.57478092492,-1033.176893639,"tmb","","",0.0304370044955882,0.0295687063508899,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.3,18,1,147439,TRUE,0.0304745275178862,31.2778324805768,0.000139885542921547,-325.017558757661,-325.017686899425,"tmb","","",0.0987675133550769,0.0985297567668355,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.5,19,1,155630,TRUE,1.98988428953569e-05,0,-3.19886339639197e-09,-211.50764077536,-211.507640772154,"boundary","g","g",0.0359195362990403,0.0359195366756467,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,1,163821,TRUE,0.67584893508897,0.282016439563368,12.5771867819684,-519.978265847949,-520.272492440836,"tmb","","",0.0439172180928492,0.0429021492553234,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,1,172012,TRUE,6.95083698986317e-05,0,-1.01591695056413e-08,-162.644302315316,-162.644302305132,"boundary","g","g",0.149362281208321,0.149362291436665,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.5,22,1,180203,TRUE,0.548913640133905,0.193099696440587,33.025472991248,-481.464441823675,-483.787851405393,"tmb","","",0.0271329034838852,0.0271498468902379,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,1,188394,TRUE,0.511955991681863,0.234648995417369,11.3333246070007,-974.79255815707,-977.067405919453,"tmb","","",0.0306983967227739,0.0301713858177985,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,1,196585,TRUE,0.391387014562222,0.671985016088971,1.08956829875996,-317.907832978625,-318.006736657944,"tmb","","",0.106158345428534,0.105226459338903,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0,25,1,204776,TRUE,0.134183076798883,0.795158434790356,0.402298402848558,-38.9475659461409,-39.2968713259105,"tmb","","",0.0846636152993894,0.0889147039946552,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0,26,1,212967,TRUE,5.38385247489693e-05,0,-8.59917292928003e-09,-90.9524931388648,-90.9524931302443,"boundary","g","g",0.066025631945262,0.0660256107698626,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0,27,1,221158,TRUE,2.72430059001636e-05,0,-3.44312667266422e-09,-33.9375799701579,-33.9375799667062,"boundary","g","g",0.32687887980909,0.326878905542425,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0,28,1,229349,TRUE,7.57470066915667e-06,0,-7.7572650525326e-09,-72.7495198143669,-72.7495198065988,"boundary","g","g",0.0493046751612733,0.0498052344035781,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",10,0,29,1,237540,TRUE,0.0852503660181525,1.28710688689136,0.10144201789663,-189.358423808176,-189.456490531456,"tmb","","",0.0565101093188,0.0552946204035532,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0,30,1,245731,TRUE,0.402191856040287,0.86856238320294,0.264755935644601,-67.9666957299229,-68.2324012696577,"tmb","","",0.230020764460212,0.222421734174055,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",30,0,31,1,253922,TRUE,0.087518142362706,0.498497622308853,0.801038926197805,-196.313622664296,-197.018574687865,"tmb","","",0.0270774915916058,0.0273188794992712,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0,32,1,262113,TRUE,0.0991079382760998,0.499759946346446,0.747203883609131,-590.655054978637,-591.393747651092,"tmb","","",0.030828184312737,0.0301738711947187,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0,33,1,270304,TRUE,0.245774845718468,1.05280523558913,0.137929003263849,-203.662983739332,-203.801204028034,"tmb","","",0.115966151476113,0.114367395221371,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0.1,34,1,278495,TRUE,0.067959519151199,2.33477247025367,0.0304896776137156,-39.5130799757713,-39.5400939916168,"tmb","","",0.0693528069298413,0.0706966738986067,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.1,35,1,286686,TRUE,1.72639995947921e-05,0,-1.26559172031193e-08,-98.8360098327378,-98.8360098200505,"boundary","g","g",0.094043140484209,0.0940431275376967,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.1,36,1,294877,TRUE,0.473494454696266,1.08751546424557,0.192029680952515,-30.7946065491904,-30.9766564137154,"tmb","","",0.357790165870626,0.337855507786937,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",10,0.1,37,1,303068,TRUE,0.0712744606904967,1.2011260502595,0.123196129900833,-65.446507413693,-65.5557789829627,"tmb","","",0.0423306442832091,0.042866421999873,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.1,38,1,311259,TRUE,0.157764671197939,0.498493298922559,1.1317586268097,-199.284674083733,-200.382002189381,"tmb","","",0.0621807570984673,0.0614606383933772,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.1,39,1,319450,TRUE,0.000173981219603134,0,-5.71722580389178e-09,-67.0113916063426,-67.0113916006112,"boundary","g","g",0.229870561924461,0.229870575377378,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.1,40,1,327641,TRUE,1.81202579296046e-05,0,-2.68517226231779e-08,-214.885893907201,-214.88589388029,"boundary","g","g",0.0293446878997814,0.029442991156968,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",30,0.1,41,1,335832,TRUE,0.170285521348305,0.266265757257004,4.39120093750466,-586.577920533385,-590.871577700029,"tmb","","",0.0340190502076192,0.0330688934367131,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.1,42,1,344023,TRUE,0.197050074906286,1.58380696952195,0.0589147153567637,-200.000157180798,-200.057090217152,"tmb","","",0.122459863996418,0.11899331299005,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0.3,43,1,352214,TRUE,9.5090977508295e-06,0,-4.27871071906338e-09,-45.063218946241,-45.0632189419607,"boundary","g","g",0.0828024916683841,0.0845099355875935,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0.3,44,1,360405,TRUE,3.25355326493952e-05,0,-8.95906282494252e-09,-87.3439498600493,-87.3439498510777,"boundary","g","g",0.0907777107423154,0.0907777036158843,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.3,45,1,368596,TRUE,2.73971538964269e-05,0,-4.25005453053018e-09,-34.0437972038844,-34.0437971996268,"boundary","g","g",0.27791300392509,0.277913009079036,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.3,46,1,376787,TRUE,0.31565629984158,0.273277251311117,13.9870046832307,-74.3756392855631,-84.5492724471765,"tmb","","",0.0541593916642749,0.0628880173805848,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,1,384978,TRUE,0.248963254436967,0.356557681972568,3.91747824218643,-186.845761557054,-190.633495696783,"tmb","","",0.0719166536418642,0.0707251644532136,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,1,393169,TRUE,0.325725868909076,1.14878542179783,0.13257155324726,-68.6211695957033,-68.7536379586969,"tmb","","",0.216172991515427,0.211318703362344,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",30,0.3,49,1,401360,TRUE,0.294590170574401,0.171978069024306,24.7867576950453,-256.656377190474,-275.61476914942,"tmb","","",0.0302933377087484,0.0336887675207783,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,1,409551,TRUE,0.236016316939982,0.203588367535578,12.0064800966645,-603.684031956501,-615.450650359152,"tmb","","",0.0343368038691954,0.0331286253979193,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,1,417742,TRUE,0.177689074534534,1.91098566987475,0.0397140102211608,-202.178224205201,-202.216477458023,"tmb","","",0.13321311257428,0.129251296764103,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0,1,2,8193,TRUE,1.47591543899093e-05,0,-9.6167696028715e-10,-229.577039118768,-229.577039117805,"boundary","g","g",0.0385606998607228,0.0385606986882156,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0,2,2,16384,TRUE,0.314971131597145,0.382407034610582,3.14437925774678,-497.121680730336,-497.744670037914,"tmb","","",0.0455837832997976,0.0449972093545296,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0,3,2,24575,TRUE,0.435660558384139,0.505499692489204,0.88909418878967,-158.447959755088,-159.332941589226,"tmb","","",0.155229235947023,0.148551800431369,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0,4,2,32766,TRUE,1.0680873212697e-05,0,-1.55682755575981e-09,-445.37279751881,-445.372797517251,"boundary","g","g",0.0284130140416248,0.0284130137980725,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0,5,2,40957,TRUE,0.100128222225254,1.50125374564872,0.114454470049964,-1020.02937921179,-1020.08345769712,"tmb","","",0.0300837681378721,0.0299019953224805,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0,6,2,49148,TRUE,0.00023381859816264,0,-1.71721126207558e-08,-326.375580498117,-326.375580480903,"boundary","g","g",0.103367830921332,0.103367836880551,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.1,7,2,57339,TRUE,1.3322384696804e-05,0,-1.40249767355272e-09,-225.736556404531,-225.736556403125,"boundary","g","g",0.0400897662532575,0.0400897656823873,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,2,65530,TRUE,4.64911729579125e-05,0,-2.65214339378872e-08,-534.156327621465,-534.156327595328,"boundary","g","g",0.0431591290954847,0.0431591425670069,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0.1,9,2,73721,TRUE,8.50056245612459e-05,0,-8.81675532582449e-09,-160.461125345283,-160.461125336447,"boundary","g","g",0.152176502575845,0.152176525883859,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.1,10,2,81912,TRUE,7.11389965183274e-06,0,-1.10986775325728e-09,-471.736865983785,-471.736865982671,"boundary","g","g",0.0283423498655457,0.0283423498123548,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,2,90103,TRUE,0.35845106251922,0.233478849943495,12.1542831982035,-1025.84380596142,-1028.75649123511,"tmb","","",0.0272507682922843,0.0265048342441034,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.1,12,2,98294,TRUE,0.122956068041599,2.52394643465069,0.0327088610941928,-325.810429292034,-325.828873726553,"tmb","","",0.0991531933500027,0.099167467473092,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.3,13,2,106485,TRUE,0.272828965324114,1.00698068560584,0.571072364726206,-233.337559380668,-233.423036216262,"tmb","","",0.0349856425578058,0.0349834306817587,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.3,14,2,114676,TRUE,0.103828488645159,5.19028941555061,0.0277562955328676,-539.281447425565,-539.285638150295,"tmb","","",0.0366265886464086,0.036483544175933,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.3,15,2,122867,TRUE,5.14801183956497e-05,0,-6.7208532072982e-09,-164.259766766248,-164.25976675922,"boundary","g","g",0.147981864069946,0.147981869670342,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.3,16,2,131058,TRUE,0.274640970256111,0.46562507557104,2.48273703015036,-478.235345582825,-478.618963532694,"tmb","","",0.028582943376031,0.0286377863123462,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,2,139249,TRUE,0.000132635702514131,0,-6.6083885030821e-08,-983.856797008965,-983.856796942782,"boundary","g","g",0.0302545214083069,0.0302545223716751,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0.3,18,2,147440,TRUE,0.255097074581923,0.601464135296883,0.54627950347458,-328.115542442791,-328.599340550051,"tmb","","",0.0958663902832633,0.0964480611911125,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.5,19,2,155631,TRUE,0.450783439021554,0.2522094280506,11.4707537520491,-238.381504560375,-238.986876964101,"tmb","","",0.0399904267689301,0.0399124462255033,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,2,163822,TRUE,0.675646349670201,0.266245887841469,12.1959263511785,-543.974168160051,-544.603746082861,"tmb","","",0.0382926093206046,0.037175695366398,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,2,172013,TRUE,0.405603339885866,0.698909676527301,0.626873599963659,-163.788647268655,-163.825731352372,"tmb","","",0.156159907252956,0.151789708575372,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.5,22,2,180204,TRUE,0.529029283678845,0.205156559959503,20.5735521486856,-490.388945923389,-494.850919525815,"tmb","","",0.0276484035666116,0.0277096427270147,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,2,188395,TRUE,0.455747393462658,0.370214471823751,4.48220949176653,-1031.70031927293,-1032.20287461555,"tmb","","",0.0283480081819031,0.0280632323190426,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,2,196586,TRUE,0.372373156538814,0.83398118388513,0.580133580352197,-322.003150869824,-322.109650536576,"tmb","","",0.097733154364146,0.097126728246752,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0,25,2,204777,TRUE,0.134936926242692,0.767974720648226,0.453168766965867,-37.5466910796707,-37.9308686020913,"tmb","","",0.0692117821267485,0.0719420372943755,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0,26,2,212968,TRUE,0.0989400884501044,1.16813105751662,0.139614485514301,-99.3929101641184,-99.5323142110305,"tmb","","",0.0583996189646155,0.0574508690033135,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0,27,2,221159,TRUE,2.55759626144986e-05,0,-2.24099494516850e-09,-33.1977198310152,-33.1977198287686,"boundary","g","g",0.238330378980834,0.238330411266277,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0,28,2,229350,TRUE,1.17996426327927e-05,0,-7.77149011810252e-09,-64.985894061692,-64.9858940539152,"boundary","g","g",0.0434696613635264,0.0439109732718235,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",10,0,29,2,237541,TRUE,0.0896314598738456,1.04719541473976,0.156856784430403,-189.797407153373,-189.952867802432,"tmb","","",0.0599499737540321,0.0592973394105607,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0,30,2,245732,TRUE,5.26119126877375e-05,0,-5.2485376045297e-09,-65.0588195218196,-65.058819516558,"boundary","g","g",0.208659054303847,0.208659064528287,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0,31,2,253923,TRUE,0.071670093899581,0.817007639434596,0.2570240153903,-226.519037304371,-226.746363044945,"tmb","","",0.0301702909860078,0.0300077562038686,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0,32,2,262114,TRUE,2.34674342464288e-05,0,-6.21521394350566e-08,-573.906766490112,-573.906766427805,"boundary","g","g",0.0344496458466788,0.034449638609631,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",30,0,33,2,270305,TRUE,0.249360330533175,1.02280607958156,0.147764988199555,-203.898797471231,-204.046611047565,"tmb","","",0.12533884607134,0.122920527331921,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0.1,34,2,278496,TRUE,0.145234905748384,0.65590208248756,0.731379050854223,-34.3524733501895,-34.9584461444887,"tmb","","",0.0692127145184036,0.0721014172889633,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.1,35,2,286687,TRUE,1.37541516314139e-05,0,-9.84603332199185e-09,-87.050481123718,-87.0504811139124,"boundary","g","g",0.111692758529061,0.111692750629315,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.1,36,2,294878,TRUE,2.14263937333615e-05,0,-2.41004727286054e-09,-33.4781641020293,-33.4781640996133,"boundary","g","g",0.250989942261136,0.250989974525632,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.1,37,2,303069,TRUE,7.71112562282422e-06,0,-4.64358151930355e-09,-68.965599285338,-68.9655992806847,"boundary","g","g",0.0482823664094934,0.0487725560072072,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",10,0.1,38,2,311260,TRUE,2.09135516373063e-05,0,-1.61602997650334e-08,-186.498708639102,-186.498708622901,"boundary","g","g",0.0541449891041924,0.0541449751205265,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",10,0.1,39,2,319451,TRUE,2.69504611857816e-05,0,-4.53694326552068e-09,-65.6583866836856,-65.6583866791431,"boundary","g","g",0.208687465047863,0.208687509484671,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.1,40,2,327642,TRUE,0.100344530167512,0.463403698281254,0.952997224714977,-223.302804642146,-224.143554621293,"tmb","","",0.0284625736396968,0.028658533759104,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.1,41,2,335833,TRUE,3.15205199709166e-05,0,-7.69414327805862e-08,-557.324677596244,-557.324677519111,"boundary","g","g",0.0334088633768372,0.0334088547470906,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",30,0.1,42,2,344024,TRUE,0.000104417250804246,0,-2.40622455294215e-08,-203.290658432654,-203.290658408535,"boundary","g","g",0.112608096119263,0.112608103204012,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.3,43,2,352215,TRUE,0.378392691567147,0.376290432242146,8.9249329410063,-41.9018566250073,-47.9267783572142,"tmb","","",0.0678222025906174,0.083266890047641,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.3,44,2,360406,TRUE,1.46796544923348e-05,0,-8.6395317566712e-09,-100.858139033473,-100.858139024812,"boundary","g","g",0.10439655588748,0.104396541443815,NA,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.3,45,2,368597,TRUE,4.67802126055867e-05,0,-3.70690145246044e-09,-33.5471195591896,-33.5471195554735,"boundary","g","g",0.279084922457647,0.279084947939135,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.3,46,2,376788,TRUE,0.271745406417306,0.309339355710113,6.87379854245344,-83.5887790236229,-88.8722015640078,"tmb","","",0.0568820755860685,0.0594556701001425,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,2,384979,TRUE,0.250955104805427,0.380764881207602,3.49211188223344,-198.491508845325,-201.846682872613,"tmb","","",0.0552850591580517,0.0515527433364215,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,2,393170,TRUE,0.0893641702895514,12.1977107905963,0.000868226416372408,-66.9978858633744,-66.9987504575857,"tmb","","",0.205460310578264,0.20446887649139,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.3,49,2,401361,TRUE,0.310561915296497,0.165395885308856,31.084173687078,-249.505541672851,-272.736403151153,"tmb","","",0.0310987162565465,0.0346518362766128,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,2,409552,TRUE,0.214557969242717,0.206565775150052,10.7448449515188,-584.832522580112,-595.41876197849,"tmb","","",0.0368634630760958,0.0353469669335822,NA,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,2,417743,TRUE,0.476623193211458,0.400882240046453,1.43052078995279,-203.87740894971,-205.316617984109,"tmb","","",0.124853011249605,0.119563752872087,NA,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0,1,3,8194,TRUE,2.07482279177245e-05,0,-4.17395540353027e-09,-210.38431225952,-210.384312255338,"boundary","g","g",0.0344516820775879,0.0344516820288311,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0,2,3,16385,TRUE,0.199208288241778,1.30949052553482,0.420150684184819,-516.654920928136,-516.70392767423,"tmb","","",0.04231274167332,0.0413769451914501,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0,3,3,24576,TRUE,6.5136227583407e-05,0,-7.96504195932357e-09,-161.540145519747,-161.540145511762,"boundary","g","g",0.15896251445235,0.158962521052766,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0,4,3,32767,TRUE,0.157646510581001,0.798098643702345,0.471143270012703,-453.843161096592,-454.033981488372,"tmb","","",0.0267974455287176,0.0267419101898151,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0,5,3,40958,TRUE,4.65294661299322e-05,0,-7.35003595764283e-08,-1029.19909695437,-1029.19909688003,"boundary","g","g",0.0304556396907315,0.0304556402226028,NA,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0,6,3,49149,TRUE,3.28174582593312e-05,0,-1.0036387720902e-08,-331.341272236634,-331.341272226573,"boundary","g","g",0.0943982252103905,0.0943982371385129,NA,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.1,7,3,57340,TRUE,3.21714277226865e-05,0,-9.54003098740941e-10,-250.162384844754,-250.162384843798,"boundary","g","g",0.0433675595606591,0.0433675596315647,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,3,65531,TRUE,0.228574831083461,0.620640796808799,1.13587476610894,-530.601155802756,-530.83888923733,"tmb","","",0.0440401269416546,0.0434015426369581,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.1,9,3,73722,TRUE,0.551154838349798,0.376678692157102,2.05057677963987,-161.501766444888,-161.501766665371,"boundary","ar","ar",0.144826843592336,0.144817303910327,NA,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.1,10,3,81913,TRUE,4.99130322152519e-06,0,-2.82000200968469e-10,-461.567072884717,-461.567072884435,"boundary","g","g",0.0279614137639326,0.0279614134551229,NA,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,3,90104,TRUE,0.161318347552623,1.08923818574083,0.346369743965397,-996.505437363003,-996.595749258244,"tmb","","",0.028757684894308,0.0286346355150528,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.1,12,3,98295,TRUE,0.433616881991241,0.326057846111655,3.16568999797437,-322.403932677141,-322.40393354991,"boundary","ar","ar",0.0981158207969334,0.0982133487965736,NA,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.3,13,3,106486,TRUE,0.307605337022125,0.23706978551604,10.6206204608152,-224.677039229811,-225.878480398345,"tmb","","",0.038356491594084,0.0383027106928207,NA,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.3,14,3,114677,TRUE,0.432902510141825,0.281365033502374,13.2629303378509,-532.137989755695,-532.572644979507,"tmb","","",0.044759269975184,0.0433072365914829,NA,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.3,15,3,122868,TRUE,0.58949939459321,0.353932679494751,2.47928897086103,-158.79456145525,-158.794561269443,"boundary","ar","ar",0.163165569864278,0.163276467775139,NA,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.3,16,3,131059,TRUE,0.299001838909024,0.284947347263258,4.94455825639488,-462.126355058333,-464.139346569771,"tmb","","",0.0267860809912865,0.0268743882588928,NA,FALSE,FALSE,FALSE
